"business_product_id";"discriminator";"changed_time";"deleted";"name";"name_or_number";"product_type";"parent_product_ids";"street";"house_number";"box_number";"postal_code";"city_name";"main_city_name";"x";"y";"lat";"long";"distance";"promotional_region";"green_key_labeled";"accessibility_label";"closing_period";"next_year_closing_period";"phone1";"phone2";"phone3";"email";"website";"facebook";"twitter";"flickr";"instagram";"product_description";"cafeteria_present";"bar_cafe_cafetaria";"bikes_available";"child_animation";"dumping_station";"fishing";"internet_connection";"jacuzzi";"lake";"laundry_service";"mini_golf";"other_sports";"pets_allowed";"play_ground";"restaurant";"sauna";"shop";"solarium";"specific_children_facilities";"specific_large_families_facilities";"specific_senior_facilities";"swimming";"tennis_court";"comfort_class";"status";"last_status_change_date";"number_of_units";"maximum_capacity";"number_of_short_term_camping_spots";"number_of_touristic_camping_spots";"number_of_camper_stands";"number_of_camping_spots";"number_of_residence_units";"number_of_long_term_camping_spots";"number_of_residence_units_for_rental";"number_of_hikers_huts";"current_year_tourist_pitch_per_night_min";"current_year_tourist_pitch_per_night_max";"current_year_camping_field_pitch_per_night_min";"current_year_camping_field_pitch_per_night_max";"current_year_camping_field_pitch_per_year_min";"current_year_camping_field_pitch_per_year_max";"current_year_caravan_bungalow_per_weekend_min";"current_year_caravan_bungalow_per_weekend_max";"current_year_caravan_bungalow_per_midweek_min";"current_year_caravan_bungalow_per_midweek_max";"current_year_caravan_bungalow_per_week_min";"current_year_caravan_bungalow_per_week_max";"current_year_tent_per_weekend_min";"current_year_tent_per_weekend_max";"current_year_tent_per_midweek_min";"current_year_tent_per_midweek_max";"current_year_tent_per_week_min";"current_year_tent_per_week_max";"next_year_tourist_pitch_per_night_min";"next_year_tourist_pitch_per_night_max";"next_year_camping_field_pitch_per_night_min";"next_year_camping_field_pitch_per_night_max";"next_year_camping_field_pitch_per_year_min";"next_year_camping_field_pitch_per_year_max";"next_year_caravan_bungalow_per_weekend_min";"next_year_caravan_bungalow_per_weekend_max";"next_year_caravan_bungalow_per_midweek_min";"next_year_caravan_bungalow_per_midweek_max";"next_year_caravan_bungalow_per_week_min";"next_year_caravan_bungalow_per_week_max";"next_year_tent_per_weekend_min";"next_year_tent_per_weekend_max";"next_year_tent_per_midweek_min";"next_year_tent_per_midweek_max";"next_year_tent_per_week_min";"next_year_tent_per_week_max";"parking_available";"discount_children";"direct_booking_link";"imagesurl";"imagesurlmain"
"226988";"CAMPING";"2025-03-06 16:41:40";"0";"Christoforusgemeenschap";"Christoforusgemeenschap";"BASE";"";"ASSELKOUTER";"34";"";"9820";"Munte";"Merelbeke-Melle";"106836.13";"182117.93";"50.94774300763396";"3.75452770273613";"";"scheldeland";"0";"";"1/1/17 tot 31/5/17 en 1/9/17 tot 31/12/17";"";"+32 9 362 76 08";"";"";"info@christoforus.be";"https://www.christoforus.be";"";"";"";"";"minicamping met 5 plaatsen voor tenten en 2 plaatsen voor caravans
De omgeving van Munte is zeer landelijk. Er zijn volop fiets-en wandelmogelijkheden door de heuvels. Gent en Oudenaarde liggen dichtbij, historische steden met veel bezienswaardigheden.";"";"";"";"NONE";"1";"0";"";"";"0";"0";"0";"";"";"";"";"";"0";"0";"";"";"";"";"0";"";"ACKNOWLEDGED";"2018-09-04 00:00:00";"7";"18";"2";"0";"0";"5";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";"http://images.visitflanders.org/product/original/226988/c9dcf54a-d5ec-43df-99d8-ff99d92fd901.jpg,http://images.visitflanders.org/product/original/226988/4d1c1a46-421b-4fcf-94dd-8bb8438d6d02.jpg,http://images.visitflanders.org/product/original/226988/602f7215-9014-4413-8d35-cbf13c94331c.jpg,http://images.visitflanders.org/product/original/226988/6f6276a5-68ae-4490-9166-ae4e0d23c077.jpg,";"http://images.visitflanders.org/product/original/226988/c9dcf54a-d5ec-43df-99d8-ff99d92fd901.jpg"
"226382";"CAMPING";"2025-06-20 10:29:06";"0";"De Ijzerhoeve";"De Ijzerhoeve";"BASE";"";"Kapellestraat";"4";"";"8600";"Diksmuide";"Diksmuide";"43031.87";"191474.85";"51.02359084543363";"2.844033367908212";"";"westhoek";"";"";"01/01/2017 - 24/03/2017
01/11/2017 - 31/12/2017";"";"+32 51 43 94 39";"";"";"";"http://www.deijzerhoeve.be";"";"";"";"";"Rustige landelijke camping langs de oevers van de IJzer. Gelegen op een kleine kilometer van het stadscentrum. Ideale uitvalsbasis om het historisch centrum en het oorlogsverleden te bezoeken. Gelegen in de vlakke polders, met mooie fiets- en wandelroutes in de omgeving.";"";"";"";"";"1";"1";"";"";"1";"0";"0";"";"";"";"";"";"0";"0";"";"";"";"";"0";"";"ACKNOWLEDGED";"2019-12-21 00:00:00";"46";"221";"9";"0";"0";"0";"37";"0";"37";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"1";"";"http://images.visitflanders.org/product/original/226382/af39fdea-ce07-4e01-abc2-df992677d38b.jpg,http://images.visitflanders.org/product/original/226382/f6f774ca-7120-48de-a953-ea82c3fd506c.jpg,http://images.visitflanders.org/product/original/226382/5030a19b-ef06-48dd-a06c-4be43d70b75e.jpg,";""
"219600";"CAMPING";"2025-06-19 18:45:20";"0";"De Lilse Bergen";"De Lilse Bergen";"BASE";"";"Strandweg";"6";"";"2275";"Gierle";"Lille";"182670.2816738856";"219309.5948898625";"51.282721";"4.837009";"";"antwerpseKempen";"1";"BASIC";"Geen sluitingsperiode";"";"014 55 79 01";"";"";"info@lilsebergen.be";"https://www.delilsebergen.be";"";"";"";"";"Avontuur alom in het recreatiepark De Lilse Bergen, dat dolle pret in de speeltuin en het attractiepark combineert met wa- terattracties en een minigolf. Van een uitgebreid speelaanbod gericht op peuters en kleuters tot activiteiten waar je nooit te oud voor bent. Zeker uitproberen: peddelsurfen! ";"";"";"";"SCHOOL_HOLIDAYS";"1";"0";"";"";"1";"1";"1";"Basketbal, volleybal, voetbal, minivoetbal, petanque, tafeltennis, skatepark, hoog touwenparcours, junior touwenparcours, laag touwenparcours, klimmuur, waterfietsen en kajakken.";"";"";"";"";"1";"0";"Reuzegrote speeltuin met peuterzone, zwemvijver, plonsvijver, waterglijbaan, waterfietsen, skelters, minicars, trampolines, minigolf, ... In juli en augustus ook animatie.";"";"";"OUTDOOR;POND";"1";"FOUR_STARS";"ACKNOWLEDGED";"2019-06-13 00:00:00";"514";"2055";"196";"10";"35";"8";"265";"245";"15";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"0";"https://www.delilsebergen.be";"http://images.visitflanders.org/product/original/219600/1b6f357f-e898-4bae-ab9e-bb1246a0619d.jpg,http://images.visitflanders.org/product/original/219600/c60df87b-9e4a-4cb4-bf52-661fc133be7d.jpg,http://images.visitflanders.org/product/original/219600/de094e6f-0606-49aa-be0c-1d8afe9eff81.jpg,http://images.visitflanders.org/product/original/219600/e7adb0cf-0586-4580-86d0-260f8d9d6bfb.jpg,http://images.visitflanders.org/product/original/219600/c7d78859-e967-4a73-854d-8ea855524574.jpg,http://images.visitflanders.org/product/original/219600/73aee93f-eeeb-4384-823a-8ca899461876.jpg,http://images.visitflanders.org/product/original/219600/f09e28d5-f889-45c9-bdc2-724646b41f13.jpg,http://images.visitflanders.org/product/original/219600/01e72837-1d0d-42dc-b7da-bc1310104ba4.jpg,http://images.visitflanders.org/product/original/219600/540855ed-d9e0-4ad1-8e6b-3d04556f2d0e.jpg,http://images.visitflanders.org/product/original/219600/5d839919-a84d-4052-b12f-c3048fe20a20.jpg,http://images.visitflanders.org/product/original/219600/56ca8634-88b7-4268-977e-31f118098a52.jpg,http://images.visitflanders.org/product/original/219600/c016a6a3-d079-4175-b894-17c1e0fcfb86.jpg,http://images.visitflanders.org/product/original/219600/c717385b-280a-4463-ac81-5eacd1445ab7.jpg,http://images.visitflanders.org/product/original/219600/b75b4a9b-7d2a-4605-adb8-4000f0dffcab.jpg,http://images.visitflanders.org/product/original/219600/4bd55778-8c37-4210-acad-c542b2ded59a.jpg,http://images.visitflanders.org/product/original/219600/52059a5e-500c-4d2a-bc30-d7d24e31e68d.jpg,http://images.visitflanders.org/product/original/219600/3c1ff033-f89b-4a15-987a-b4674e9466b2.jpg,http://images.visitflanders.org/product/original/219600/a3751efc-c8ad-4073-84c9-a521edba858d.jpg,http://images.visitflanders.org/product/original/219600/29361a5d-bf8b-4998-9798-0db525159f6d.jpg,http://images.visitflanders.org/product/original/219600/093d41ed-d0c6-4d39-b60a-407b389e7e58.jpg,http://images.visitflanders.org/product/original/219600/50d14b46-5e3e-4c33-b9ab-a2e63b118abe.jpg,http://images.visitflanders.org/product/original/219600/8d41effe-1686-4d6c-a7db-ee9f1ca311ac.jpg,http://images.visitflanders.org/product/original/219600/c178e119-84d8-434a-a723-d899c55e3d9e.jpg,http://images.visitflanders.org/product/original/219600/42f2ec3b-bcd8-48dd-8ae5-78847d8225de.jpg,http://images.visitflanders.org/product/original/219600/a9cee9c6-157f-46df-b08f-2cae975ac5f6.jpg,http://images.visitflanders.org/product/original/219600/7d21771e-bf16-462d-81f5-87e2addffa3e.jpg,http://images.visitflanders.org/product/original/219600/490a64ac-c2f4-4e8e-812f-65d39723e8ac.jpg,http://images.visitflanders.org/product/original/219600/e1191d1f-6450-48b7-90ce-defcfa4f37ed.jpg,http://images.visitflanders.org/product/original/219600/dcb06665-64c5-4b12-ad7c-1140149d5c83.jpg,http://images.visitflanders.org/product/original/219600/677f2923-cc32-4a42-9709-c7852841c906.jpg,http://images.visitflanders.org/product/original/219600/fc3a6fb1-31b2-4a64-b0b7-fddcf9aff728.jpg,http://images.visitflanders.org/product/original/219600/e028def9-b19f-4edf-b7a0-19df19dddfca.jpg,http://images.visitflanders.org/product/original/219600/903f368e-eccf-4a90-9242-a0a35d9a9bb8.jpg,http://images.visitflanders.org/product/original/219600/b8e041e5-9781-4827-8904-cd26bfb204e6.jpg,http://images.visitflanders.org/product/original/219600/591dfac6-6c97-4b9c-ba9e-11d91d119c24.jpg,";"http://images.visitflanders.org/product/original/219600/52059a5e-500c-4d2a-bc30-d7d24e31e68d.jpg"
"219802";"CAMPING";"2025-06-20 10:18:10";"0";"De Lombarde";"De Lombarde";"BASE";"";"ELISABETHLAAN";"4";"";"8434";"Lombardsijde";"Middelkerke";"36992.57530413299";"206389.9563138504";"51.156493";"2.753357";"";"kust";"0";"INFORMATION_AVAILABLE";"";"";"058 23 68 39";"";"";"info@delombarde.be";"https://delombarde.be/nl/";"";"";"";"";"Autovrije, kindvriendelijke groene camping op 500 m van de zee. Ruime kampeerplaatsen, vakantiewoningen, trekkershutten.

Afstand naar het strand: 500 m

Aantal plaatsen

Aantal kortkampeerplaatsen: 152
Aantal plaatsen op de tentenweide: 27
Aantal plaatsen voor kampeerauto's: 3
Aantal verhuureenheden: 26

";"";"";"";"SCHOOL_HOLIDAYS";"1";"0";"";"";"1";"1";"0";"";"";"";"";"";"1";"0";"";"";"";"";"1";"THREE_STARS";"ACKNOWLEDGED";"2017-10-27 00:00:00";"403";"1588";"86";"6";"6";"22";"283";"260";"20";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"1";"";"http://images.visitflanders.org/product/original/219802/1bee80b1-6bc5-4965-a9d5-e360b27ef86f.jpg,http://images.visitflanders.org/product/original/219802/344d122e-5076-4f60-9f90-480a25e6429d.jpg,http://images.visitflanders.org/product/original/219802/e9112b21-f047-429b-b990-b6af6caf8d5c.jpg,http://images.visitflanders.org/product/original/219802/14ad8b8e-3369-4e16-86f5-ef603eba24a6.jpg,";""
"221495";"CAMPING";"2025-03-06 12:40:11";"0";"De Nachtegaal";"De Nachtegaal";"BASE";"";"Rodebergstraat";"36";"";"8954";"Westouter";"Heuvelland";"36473.09";"165025.11";"50.78463350933993";"2.75874344123125";"";"westhoek";"";"";"";"";"+32 57 44 58 19";"+32 478 52 50 65";"";"";"http://www.indenachtegaal.com";"";"";"";"";"Op de flank van de Roderberg, achter de brasserie vindt u Camping De Nachtegaal. De camping heeft twee kampeerweides, één weide voor residentiële caravans en één weide voor touringcaravans, mobilhomes en tenten. De kindjes kunnen terecht op het speelpleintje. Een echte aanrader voor uw rustige of sportieve vakantie. De streek biedt u tal van fiets- of wandelmogelijkheden. De camping beschikt over douches,sanitair";"";"";"";"";"1";"0";"";"";"0";"0";"0";"";"";"";"";"";"0";"0";"";"";"";"";"0";"THREE_STARS";"ACKNOWLEDGED";"2018-12-04 00:00:00";"18";"72";"16";"0";"2";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"1";"";"http://images.visitflanders.org/product/original/221495/772c9b46-647c-4109-916d-d60ce770fbae.jpg,http://images.visitflanders.org/product/original/221495/d2e15a17-055c-41b5-8f5e-c4e37db631b8.jpg,http://images.visitflanders.org/product/original/221495/961bd362-21ee-46e2-abad-9e367442c687.jpg,http://images.visitflanders.org/product/original/221495/78467aa3-6c1d-405d-a73c-18e45dfac098.jpg,http://images.visitflanders.org/product/original/221495/0847eb38-e006-49cc-adae-47096e68bd26.jpg,http://images.visitflanders.org/product/original/221495/3887bf19-2a22-4a35-9a96-3db2f909e534.jpg,http://images.visitflanders.org/product/original/221495/050458cf-1672-46d7-9ac2-130c3293e1ea.jpg,http://images.visitflanders.org/product/original/221495/25f4fc75-5701-47af-9073-3c6d7f90f168.jpg,http://images.visitflanders.org/product/original/221495/866914e9-b6be-4f7a-a08c-7857eccfb4d2.jpg,http://images.visitflanders.org/product/original/221495/da0e2775-7e37-4001-83b1-dfd1f45ecdf2.jpg,http://images.visitflanders.org/product/original/221495/23835e78-0bee-4081-8b81-17eb96ce82b4.jpg,http://images.visitflanders.org/product/original/221495/4b3393a5-e763-4902-af74-ec0b069c5046.jpg,http://images.visitflanders.org/product/original/221495/29a4cd4e-0442-425d-834a-137ac5001d13.jpg,http://images.visitflanders.org/product/original/221495/10ec0898-2f0b-4669-a3ad-9774abcc6cb3.jpg,";""
"222341";"CAMPING";"2025-03-06 21:01:56";"0";"De Rode Sluis";"De Rode Sluis";"BASE";"";"KRUISSTRAAT";"74";"";"9180";"Moerbeke-Waas";"Lokeren";"118857.94";"211792.59";"51.21524763379205";"3.92306343529124";"";"waasland";"";"INFORMATION_AVAILABLE";"idem";"";"+32 9 346 60 81";"";"";"";"https://www.polderhuis.be";"Polderhuis";"";"";"";"Rustige en landelijke camping aan een visvijver. Voor overnachtingen, kan men zich aanmelden in het restaurant. Bij sluiting is er altijd iemand aanwezig op perceel 8.";"";"";"";"NONE";"1";"1";"";"";"1";"1";"0";"Vissen, fiets- en wandelomgeving.";"";"";"";"";"0";"0";"Speeltuin en zandbak
Verwarmd buitenzwembad, te Axel +/- 6km
Buitenzwembad, te Koewacht +/- 5km";"";"";"";"0";"";"ACKNOWLEDGED";"2020-04-02 00:00:00";"21";"84";"5";"0";"0";"0";"16";"16";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";"http://images.visitflanders.org/product/original/222341/5df2c266-03a7-4b0e-877b-9b96b44926da.jpg,http://images.visitflanders.org/product/original/222341/4c53f38d-eab3-413b-8096-f8a2cdef2c2f.jpg,http://images.visitflanders.org/product/original/222341/0a381339-2fd2-4486-bdef-a99779a9ee8f.jpg,http://images.visitflanders.org/product/original/222341/e897a77a-fcf7-4738-8000-af5716564613.jpg,http://images.visitflanders.org/product/original/222341/a7387ae6-4fcf-4a3e-be15-5d6bdd93a540.jpg,";""
"221963";"CAMPING";"2025-03-06 19:12:31";"0";"De zeekoning";"De zeekoning";"BASE";"";"Driftweg";"210";"";"8420";"De Haan";"De Haan";"53949.78";"217185.46";"51.25656670955085";"2.992832610684534";"";"kust";"";"";"01/01/2017 - 15/03/2017
24/10/2017 - 31/12/2017";"";"+32 475 66 93 36";"";"";"info@zeekoning.be";"http://www.campingrietveld.be";"";"";"";"";"Fijne, kleinschalige camping met mooie rode beukenhagen, dichtbij strand en duinen met leuk avonturen-speelplein en een zeer verzorgd sanitair. Een ideale uitvalsbasis om te fietsen, te wandelen in het bos van De Haan of met de tram de kust af te reizen.";"";"";"";"";"1";"0";"";"";"0";"1";"0";"";"";"";"";"";"0";"0";"";"";"";"";"0";"THREE_STARS";"ACKNOWLEDGED";"2019-09-11 00:00:00";"116";"473";"24";"16";"8";"";"68";"59";"9";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"http://images.visitflanders.org/product/original/221963/b46e9d6a-1430-431d-9c1e-23a7c1727b95.jpg,http://images.visitflanders.org/product/original/221963/d87401eb-3807-454d-8a10-7bd9fe1d06cd.jpg,http://images.visitflanders.org/product/original/221963/744f7c85-a9f9-47a0-82b9-a8bdd6678050.jpg,http://images.visitflanders.org/product/original/221963/740d970a-d76a-4943-aa72-591c8b3feab9.jpg,http://images.visitflanders.org/product/original/221963/1f3961e8-3bd5-444a-9d4f-1c4c074bd9ad.jpg,http://images.visitflanders.org/product/original/221963/eec15697-e087-468d-8887-834e9f18c339.jpg,http://images.visitflanders.org/product/original/221963/453c8a17-16a2-4d26-9a44-972206dcf6e5.jpg,http://images.visitflanders.org/product/original/221963/3f286b07-e792-4906-87d8-0959de0dce00.jpg,http://images.visitflanders.org/product/original/221963/c7f54e77-12ec-444f-84c1-d195b28f9902.jpg,http://images.visitflanders.org/product/original/221963/4f322985-c104-46f1-a4c2-ff94577b9394.jpg,http://images.visitflanders.org/product/original/221963/c88dad2d-f8e4-46c0-8090-37217300ddc4.jpg,http://images.visitflanders.org/product/original/221963/42ea6573-21be-4016-a91e-a0a74a504635.jpg,";""
"277169";"CAMPING";"2025-03-06 12:39:46";"0";"Douve";"Douve";"BASE";"";"BELLESTRAAT";"58";"";"8954";"Westouter";"Heuvelland";"35319.51";"164712.7";"50.78159982725218";"2.742485866481193";"";"westhoek";"0";"";"";"";"+32 57 44 45 46";"+32 495 16 15 71";"";"info@douve.be";"http://www.douve.be";"";"";"";"";"Gelegen op de Zwarteberg aan de grens met Frankrijk in een bosrijke omgeving, een uniek decor, golvende vergezichten brengen een verdiende rust tijdens uw verblijf op de camping. ";"";"";"";"NONE";"1";"0";"";"";"0";"0";"0";"";"";"";"";"";"1";"0";"";"";"";"";"0";"TWO_STARS";"ACKNOWLEDGED";"2019-10-28 00:00:00";"82";"328";"14";"0";"0";"0";"68";"68";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"http://images.visitflanders.org/product/original/277169/e04d28e3-fab1-42e4-913c-ac6dde23615a.jpg,http://images.visitflanders.org/product/original/277169/e11fd64a-5d36-42b5-8116-0401d494c682.jpg,";""
"227145";"CAMPING";"2025-05-31 14:31:03";"0";"Duinezwin";"Duinezwin";"BASE";"";"KONINGIN ASTRIDLAAN";"55B";"";"8450";"Bredene";"Bredene";"52629.15122763187";"216614.1259689033";"51.25122";"2.974078";"";"kust";"0";"INFORMATION_AVAILABLE";"";"";"+32 59 32 13 68";"+32 477 62 45 81";"";"info@duinezwin.be";"http://www.duinezwin.be";"campingduinezwin/";"";"";"";"Verzorgde camping op 300 m van het strand. Ruime plaatsen voor touringcaravans en motorhomes, omgeven met groen en voorzien van alle nutsvoorzieningen.

Afstand naar het strand: 300 m

Aantal plaatsen voor kortkamperen: 30
Aantal plaatsen voor tenten: 8
Aantal plaatsen voor kampeerauto's: 30";"";"";"";"NONE";"1";"0";"";"";"0";"1";"0";"";"";"";"";"";"0";"0";"";"";"";"";"0";"";"ACKNOWLEDGED";"2019-09-20 00:00:00";"371";"1484";"75";"34";"21";"0";"241";"241";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"http://images.visitflanders.org/product/original/227145/bda35a74-672c-4633-81a1-f3cb1b5f40b9.jpg,http://images.visitflanders.org/product/original/227145/17ca79be-5b6c-4fc3-9056-c67f675d3b83.jpg,http://images.visitflanders.org/product/original/227145/f8efa304-42eb-4ed2-bc34-f9a966c7e59c.jpg,http://images.visitflanders.org/product/original/227145/9c6ca37f-e172-4895-8d8f-82e9f0b4acd3.jpg,http://images.visitflanders.org/product/original/227145/bca4cdb2-20a7-4014-bb17-7413525f116e.jpg,http://images.visitflanders.org/product/original/227145/316e3de0-4c73-4e63-a903-e0f9c6cdc231.jpg,http://images.visitflanders.org/product/original/227145/57947ba4-e2dc-4bd4-b8c3-e458af98d663.jpg,http://images.visitflanders.org/product/original/227145/3201cd21-59eb-44ed-937e-bdf9c7b1ea96.jpg,http://images.visitflanders.org/product/original/227145/bf3f5bd4-5a24-4f1c-a8c0-2f11dbf4777b.jpg,";""
"229410";"CAMPING";"2025-03-06 15:36:48";"0";"Europarcs Hoge Kempen";"Europarcs Hoge Kempen";"BASE";"";"Molenblookstraat";"64";"";"3690";"Zutendaal";"Zutendaal";"233176.61";"180227.99";"50.92639152019789";"5.551861661245312";"";"limburgseKempen";"0";"INFORMATION_AVAILABLE";"05/11/2018 - 28/03/2019";"05/11/2018 - 28/03/2019";"+3289611811";"";"";"info@resorthogekempen.be";"https://www.glampingresorthogekempen.be/nl";"";"";"";"";"Camping 't Soete Dal is schitterend gelegen midden in een prachtig natuurgebied. De omgeving is bosrijk en heuvelachtig. Een oase van rust, natuur en schoonheid. Ideaal gelegen aan het fietsroutenetwerk Limburg (nabij knooppunt 69). Animatieprogramma tijdens het hoogseizoen. 
20 % korting buiten het hoogseizoen.";"";"";"";"SCHOOL_HOLIDAYS";"";"1";"";"";"0";"1";"0";"";"";"";"";"";"1";"0";"";"";"";"OUTDOOR";"0";"FOUR_STARS";"ACKNOWLEDGED";"2023-08-22 00:00:00";"314";"1425";"48";"0";"0";"0";"266";"97";"169";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"0";"";"http://images.visitflanders.org/product/original/229410/17a43128-f4e3-4cba-af87-abaa90538ae6.jpg,http://images.visitflanders.org/product/original/229410/d3e01387-dfdf-4197-ae59-95f030d20b26.png,";"http://images.visitflanders.org/product/original/229410/17a43128-f4e3-4cba-af87-abaa90538ae6.jpg"
"219593";"CAMPING";"2025-05-07 11:39:09";"0";"Floreal Camping Het Veen";"Floreal Camping Het Veen";"BASE";"";"EEKHOORNLAAN";"1";"";"2960";"Brecht";"Brecht";"165166.66";"221912";"51.30684001822719";"4.586244435325225";"";"antwerpseKempen";"0";"INFORMATION_AVAILABLE";"Geen sluitingsperiode.";"Geen sluitingsperiode.";"+32 3 636 13 27";"+32 478 84 55 14";"";"camping.hetveen@florealgroup.be";"https://www.florealgroup.be";"";"";"";"";"Deze verzorgde camping ligt aan de oevers van het Kempisch Kanaal. Aan animatie geen gebrek dankzij de speeltuinen, het kinderspeelbos en de zomeractiviteiten. Met speciale babybadkamer. Logeren doe je in huurcaravans, kampeerhutten of een safaritent met houtkachel.";"";"";"";"SCHOOL_HOLIDAYS";"1";"1";"";"";"0";"1";"0";"Petanque, basketbal, softbal, tafeltennis, tennisterrein, polyvalente sportzaal.
Nieuw sinds dit jaar is de waterspeeltuin.";"";"";"";"";"1";"0";"3 speeltuinen.";"";"";"";"1";"FOUR_STARS";"ACKNOWLEDGED";"2019-09-23 00:00:00";"327";"1293";"53";"0";"8";"16";"250";"233";"17";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"https://www.florealgroup.be";"http://images.visitflanders.org/product/original/219593/25792134-5d01-4de6-9991-2634697cadea.jpg,http://images.visitflanders.org/product/original/219593/f6cf64cd-23f9-434c-a3b4-427bca919f4a.jpg,http://images.visitflanders.org/product/original/219593/e3382f71-2401-4884-a0b6-28b742128a25.jpg,http://images.visitflanders.org/product/original/219593/62d8ebbb-3c42-4ca9-9ee7-f0fb2fd0ea6e.jpg,http://images.visitflanders.org/product/original/219593/5bf75cfc-ff9b-421c-b9ce-5a001853858f.jpg,";""
"275372";"CAMPING";"2025-05-07 11:39:07";"0";"Floreal Camping Kempen";"Floreal Camping Kempen";"BASE";"";"HERENTALSESTEENWEG";"64";"";"2460";"Lichtaart";"Kasterlee";"187376";"211575.3";"51.21291899814427";"4.903643574774149";"";"antwerpseKempen";"0";"INFORMATION_AVAILABLE";"Geen sluitingsperiode.";"Geen sluitingsperiode";"+32 14 55 61 20";"0476 99 86 93";"0478 880 207";"camping.kempen@florealgroup.be";"https://www.campingsfloreal.be";"";"";"";"";"Comfortabele camping met moderne en goed onderhouden sanitaire blokken, taverne-restaurant met lekkere snacks, gevarieerde dagschotels en een prijsvriendelijke traiteur service. Dagelijkse animatie voor groot en klein. 
Uitstekend voor fietsers en wandelaars";"";"";"";"SCHOOL_HOLIDAYS";"1";"0";"";"";"0";"1";"0";"Petanque, tafeltennis, basket, volleybal, minivoetbal en tennis, mountainbike parcour.";"";"";"";"";"1";"0";"Speeltuin en sportvelden. Kinderanimatie,
ping-pong tafel";"";"";"";"1";"FOUR_STARS";"ACKNOWLEDGED";"2022-12-22 00:00:00";"227";"881";"24";"0";"4";"20";"179";"164";"13";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"0";"https://www.campingsfloreal.be";"http://images.visitflanders.org/product/original/275372/6b48f1ec-faca-4f3c-8882-3215590f592b.jpg,http://images.visitflanders.org/product/original/275372/c3dbb6e9-87d6-4274-8e16-b7da963f0347.jpg,";""
