"business_product_id";"discriminator";"changed_time";"deleted";"name";"name_or_number";"product_type";"parent_product_ids";"street";"house_number";"box_number";"postal_code";"city_name";"main_city_name";"x";"y";"lat";"long";"distance";"promotional_region";"green_key_labeled";"accessibility_label";"closing_period";"next_year_closing_period";"phone1";"phone2";"phone3";"email";"website";"facebook";"twitter";"flickr";"instagram";"product_description";"cafeteria_present";"bar_cafe_cafetaria";"bikes_available";"child_animation";"dumping_station";"fishing";"internet_connection";"jacuzzi";"lake";"laundry_service";"mini_golf";"other_sports";"pets_allowed";"play_ground";"restaurant";"sauna";"shop";"snacks";"solarium";"specific_children_facilities";"specific_large_families_facilities";"specific_senior_facilities";"swimming";"tennis_court";"status";"last_status_change_date";"number_of_units";"maximum_capacity";"number_of_short_term_camping_spots";"number_of_touristic_camping_spots";"number_of_camper_stands";"number_of_camping_spots";"number_of_residence_units";"number_of_long_term_camping_spots";"number_of_residence_units_for_rental";"number_of_hikers_huts";"current_year_tourist_pitch_per_night_min";"current_year_tourist_pitch_per_night_max";"current_year_camping_field_pitch_per_night_min";"current_year_camping_field_pitch_per_night_max";"current_year_camping_field_pitch_per_year_min";"current_year_camping_field_pitch_per_year_max";"current_year_caravan_bungalow_per_weekend_min";"current_year_caravan_bungalow_per_weekend_max";"current_year_caravan_bungalow_per_midweek_min";"current_year_caravan_bungalow_per_midweek_max";"current_year_caravan_bungalow_per_week_min";"current_year_caravan_bungalow_per_week_max";"current_year_tent_per_weekend_min";"current_year_tent_per_weekend_max";"current_year_tent_per_midweek_min";"current_year_tent_per_midweek_max";"current_year_tent_per_week_min";"current_year_tent_per_week_max";"next_year_tourist_pitch_per_night_min";"next_year_tourist_pitch_per_night_max";"next_year_camping_field_pitch_per_night_min";"next_year_camping_field_pitch_per_night_max";"next_year_camping_field_pitch_per_year_min";"next_year_camping_field_pitch_per_year_max";"next_year_caravan_bungalow_per_weekend_min";"next_year_caravan_bungalow_per_weekend_max";"next_year_caravan_bungalow_per_midweek_min";"next_year_caravan_bungalow_per_midweek_max";"next_year_caravan_bungalow_per_week_min";"next_year_caravan_bungalow_per_week_max";"next_year_tent_per_weekend_min";"next_year_tent_per_weekend_max";"next_year_tent_per_midweek_min";"next_year_tent_per_midweek_max";"next_year_tent_per_week_min";"next_year_tent_per_week_max";"parking_available";"discount_children";"direct_booking_link";"imagesurl";"imagesurlmain"
"383476";"CAMPER_TERRAIN";"2025-03-06 14:51:13";"0";"Camperpark Veurne";"Camperpark Veurne";"BASE";"";"NOORDSTRAAT";"167";"";"8630";"Veurne";"Veurne";"30275.54";"198186.27";"51.08140974915568";"2.660065374736527";"";"westhoek";"";"";"";"";"+32 58 33 55 48";"";"";"camperpark@veurne.be";"https://camperpark.veurne.be";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2023-11-23 00:00:00";"38";"152";"0";"0";"38";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"275119";"CAMPER_TERRAIN";"2025-03-06 22:11:33";"0";"Camperpark Westende";"Camperpark Westende";"BASE";"";"Heidestraat";"18";"";"8434";"Westende";"Middelkerke";"37914.97";"206229.82";"51.15522338568363";"2.766583689382375";"";"kust";"0";"";"";"";"+32 58 23 32 54";"";"";"info@camperparkwestende.be";"https://www.camperparkwestende.be/";"camperpark.westende";"";"";"";"Camperpark Westende, Gelegen in de rustige dorpskern van Westende. Het camperpark ligt op wandelafstand van de zee en winkels. U kan genieten van  de faciliteiten die Camping Westende aanbied. Daar kunt u altijd terecht voor meer info.
 


";"";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2019-03-05 00:00:00";"30";"120";"0";"0";"30";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/275119/f02f9722-00ae-413a-b485-0b8e0b711832.jpg,http://images.visitflanders.org/product/original/275119/2e6520e0-749b-462f-9619-63a88d5111b4.jpg,http://images.visitflanders.org/product/original/275119/32509339-b9de-441a-8f43-8a25dbaa9b17.jpg,http://images.visitflanders.org/product/original/275119/fd463f7d-6651-4c40-be11-bc307dba2697.jpg,";"http://images.visitflanders.org/product/original/275119/f02f9722-00ae-413a-b485-0b8e0b711832.jpg"
"378673";"CAMPER_TERRAIN";"2025-03-06 21:47:08";"0";"Camperpark Zeester";"Camperpark Zeester";"BASE";"";"Oostendelaan";"193";"";"8430";"Middelkerke";"Middelkerke";"42643.42";"210108.9";"51.19098056711216";"2.833007547030693";"";"kust";"";"";"";"";"+32471043309";"";"";"evivan@outlook.be";"https://www.camperparkzeester.be";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2018-10-02 00:00:00";"72";"288";"0";"0";"72";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"276966";"CAMPER_TERRAIN";"2025-03-06 15:38:06";"0";"Camperparking Pliniuspark";"Camperparking Pliniuspark";"BASE";"";"Fonteindreef";"8";"";"3700";"Tongeren";"Tongeren-Borgloon";"226438.73";"164559.74";"50.78648360231622";"5.452780501537856";"";"haspengouw";"0";"";"";"";"+3212800074";"";"";"pliniuspark@stadtongeren.be";"http://www.stadtongeren.be";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2020-03-12 00:00:00";"24";"96";"0";"0";"24";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"402945";"CAMPER_TERRAIN";"2025-03-06 17:03:15";"0";"Camperplaats Goed Gezind";"Camperplaats Goed Gezind";"BASE";"";"OUDE GEELSEBAAN";"55";"";"2431";"Varendonk";"Laakdal";"192387.3559007149";"195348.565191186";"51.0667190552";"4.9734697342";"";"antwerpseKempen";"";"";"";"";"+32498839649";"";"";"camperplaatsgoedgezind@gmail.com";"https://www.campercontact.com/nl/belgie/antwerpen/laakdal/105347/camperplaats-goedgezind";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2024-05-15 00:00:00";"5";"20";"0";"0";"5";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"390229";"CAMPER_TERRAIN";"2025-03-06 17:04:34";"0";"Camperplaats Kessenich";"Camperplaats Kessenich";"BASE";"";"KESSENICHERWEG";"34";"";"3640";"Kinrooi";"Kinrooi";"251083.5";"204416.3";"51.14093698958745";"5.813207207440134";"";"maasland";"";"";"";"";"0497215812";"";"";"krisparren@hotmail.com";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2022-06-22 00:00:00";"21";"84";"0";"0";"21";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"397624";"CAMPER_TERRAIN";"2025-03-06 11:31:43";"0";"Camperplaats paepenhouck";"Camperplaats Paepenhouck";"BASE";"";"HOEKJESTRAAT";"5";"";"8691";"Stavele";"Alveringem";"31295.7674416317";"181807.805233996";"50.9349634";"2.6787163";"";"westhoek";"";"";"";"";"+32 484 11 11 53";"";"";"neuville.johan@skynet.be";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2023-07-18 00:00:00";"8";"32";"0";"0";"8";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"385843";"CAMPER_TERRAIN";"2025-03-06 12:53:41";"0";"Camperpunt Hoge Crater";"Camperpunt Hoge Crater";"BASE";"";"Bellewaerdestraat";"3";"";"8902";"Zillebeke";"Ieper";"49577.35";"171854";"50.84841684932609";"2.942677007299136";"";"westhoek";"";"";"";"";"+32 57 46 84 46";"+32 474 77 19 52";"";"info@hoogecrater.com";"https://www.camperpunthoogecrater.be/";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2020-06-30 00:00:00";"8";"32";"0";"0";"8";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"385338";"CAMPER_TERRAIN";"2025-03-06 09:52:17";"0";"Camperterrein Blauwe Bessen Schrijnwerkers";"Camperterrein Blauwe Bessen Schrijnwerkers";"BASE";"";"OUDSBERGERWEG";"121";"";"3670";"Oudsbergen";"Oudsbergen";"235302.254975084";"196687.5419878392";"51.074015";"5.585937";"";"limburgseKempen";"";"";"";"";"+3289858933";"";"";"info@blauwebessen.be";"http://www.blauwebessen.be";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2023-02-28 00:00:00";"7";"28";"0";"0";"7";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"405363";"CAMPER_TERRAIN";"2025-06-02 12:37:02";"0";"Camperterrein Boszee";"Glamping & Camping BOSZEE";"PROMO";"398860";"LOMBARDSIJDELAAN";"131";"";"8434";"Lombardsijde";"Middelkerke";"37570.70740897288";"206042.5841112947";"51.153484";"2.761726";"";"kust";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2025-01-17 00:00:00";"11";"44";"0";"0";"11";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"394316";"CAMPER_TERRAIN";"2025-03-06 17:02:56";"0";"Camperterrein De Ballasthoeve";"Camperterrein De Ballasthoeve";"BASE";"";"BALLASTSTRAAT";"75";"";"3900";"Overpelt";"Pelt";"223699.77";"208533.47";"51.18208269867998";"5.422800454418604";"";"limburgseKempen";"0";"";"";"";"+32 11 60 61 01";"+32 473324029";"";"info@ballasthoeve.be";"http://www.ballasthoeve.be";"";"";"";"";"";"";"1";"0";"";"";"";"0";"0";"";"";"";"";"1";"1";"0";"0";"";"";"0";"";"";"";"";"";"ACKNOWLEDGED";"2022-07-12 00:00:00";"6";"24";"0";"0";"6";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"276417";"CAMPER_TERRAIN";"2024-07-10 09:56:28";"0";"Camperterrein De Bosuil";"Camperterrein De Bosuil";"BASE";"";"BOSUILSTRAAT";"4";"";"3910";"Sint-Huibrechts-Lille";"Pelt";"228698.99";"213261.19";"51.2239127843875";"5.495314365831457";"";"limburgseKempen";"0";"";"";"";"+32 11 64 29 85";"+32 497 06 48 06";"";"info@opdebosuil.be";"https://www.opdebosuil.be";"";"";"";"";"Naast het cafetaria van de speeltuin is een kampeerautoterrein ingericht.
Er is plaats voor 32 mobilehomes.";"";"1";"0";"UNKNOWN";"0";"0";"0";"0";"0";"0";"0";"";"0";"1";"0";"0";"0";"0";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2018-11-29 00:00:00";"32";"128";"0";"0";"32";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/276417/c6cb5e5b-ce06-428b-b5fa-a0f62c1277e4.png,";"http://images.visitflanders.org/product/original/276417/c6cb5e5b-ce06-428b-b5fa-a0f62c1277e4.png"
"221288";"CAMPER_TERRAIN";"2025-02-22 17:39:07";"0";"Camperterrein De Kieper";"Camperterrein De Kieper";"BASE";"";"Keyartstraat";"2";"";"3960";"Tongerlo";"Bree";"240053.7026831172";"202363.7728619371";"51.1243095398";"5.6551265717";"";"limburgseKempen";"0";"";"";"";"+32 89 84 85 61";"";"";"toerisme@bree.be";"";"";"";"";"";"Mobilhomeparking De Kieper is gelegen langs de Zuid-Willemsvaart ter hoogte van fietsknooppunt 12 en langs het wandel- en ruiterroutenetwerk. 
Ook is er een horecazaak, aanlegsteiger en bindpaal voor paarden aanwezig.
Er is water- en stroomvoorziening tegen betaling. ";"";"1";"0";"UNKNOWN";"1";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2020-03-04 00:00:00";"4";"16";"0";"0";"4";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/221288/ad658030-6e10-4f57-bbde-e5f60f2ea4db.png,http://images.visitflanders.org/product/original/221288/5cef93c0-5d47-4e33-ab93-f29c7a5aca41.png,";""
"276911";"CAMPER_TERRAIN";"2024-08-22 07:26:04";"0";"Camperterrein Den Aftrap";"Camperterrein Den Aftrap";"BASE";"";"ROTEMERLAAN";"34";"";"3680";"Neeroeteren";"Maaseik";"243483.57";"197843.68";"51.08314642351682";"5.702942735916793";"";"maasland";"0";"";"";"";"+32 89 25 77 94";"+32 474 45 84 63";"";"bart.verkoeyen@gmail.com";"https://www.visitmaaseik.be/nl/overnachten/camperplaats-den-aftrap";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2024-06-27 00:00:00";"6";"24";"0";"0";"6";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"387540";"CAMPER_TERRAIN";"2025-03-06 11:30:44";"0";"Camperterrein Het Ovenbuur";"Camperterrein Het Ovenbuur";"BASE";"";"Kanegemstraat";"62";"";"8700";"Tielt";"Tielt";"79715.14";"188897.53";"51.00603242059619";"3.367331062218188";"";"brugseOmmeland";"";"";"";"";"";"";"";"hetovenbuur@telenet.be";"https://hetovenbuur.jouwweb.be/";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2021-05-31 00:00:00";"18";"72";"0";"0";"18";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"230294";"CAMPER_TERRAIN";"2025-02-22 17:40:34";"0";"Camperterrein Heuvelzicht";"Camperterrein Heuvelzicht";"BASE";"";"Schipperstraat";"";"";"3950";"Bocholt";"Bocholt";"235297.839214372";"208070.191352849";"51.1768639";"5.5872325";"";"limburgseKempen";"0";"";"";"";"+32 89 20 19 30";"";"";"toerisme@bocholt.be";"https://www.bocholt.be";"";"";"";"";"De site 'Heuvelzicht' bevindt zich vlak aan het kanaal 'de Zuid-Willemsvaart' en op slechts een 500-tal meter van de dorpskern van Bocholt. Op deze site kun je een passantenhaven voor de pleziervaart vinden en een motorhomeparking.
De voorzieningen ter plekke zijn: elektriciteitsaansluitingen, watertap, één toilet, één douche en één lozingspunt voor chemisch toilet. Een aantal van deze voorzieningen zijn in het standgeld inbegrepen, voor de overige dien je extra te betalen. 
Het beheer van de haven en motorhomeparking gebeurt door VVW Bocholt.";"";"0";"0";"UNKNOWN";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2020-07-16 00:00:00";"7";"28";"0";"0";"7";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/230294/9c025430-f248-4b6c-b7cf-06217b5f2aec.jpg,http://images.visitflanders.org/product/original/230294/15311fe5-78fb-4303-b8b8-f8da2bd25d0f.png,";"http://images.visitflanders.org/product/original/230294/9c025430-f248-4b6c-b7cf-06217b5f2aec.jpg"
"391983";"CAMPER_TERRAIN";"2025-03-06 17:04:38";"0";"Camperterrein Houtenveld";"Camperterrein Houtenveld";"BASE";"";"HOUTENWEG";"21";"";"3680";"Opoeteren";"Maaseik";"240567.12";"197257.2";"51.07833936004345";"5.661182279494396";"";"maasland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2022-05-20 00:00:00";"9";"36";"0";"0";"9";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"222780";"CAMPER_TERRAIN";"2024-07-10 09:52:46";"0";"Camperterrein Jachthaven De Meerpaal";"Camperterrein Jachthaven De Meerpaal";"BASE";"";"BOSKANTSTRAAT";"60";"";"3920";"Lommel";"Lommel";"219816.04";"215267.38";"51.24308719453314";"5.368560386217936";"";"limburgseKempen";"0";"";"van 1 april tot en met 31 oktober: maandag voormiddag gesloten
                                                   open elke dag vanaf 10 tot 23 u.
van 1 november tot en met 31 maart: maandag gesloten
                                                        open van dinsdag tot vrijdag van 11.00 u tot 18.00 u";"van 1 april tot en met 31 oktober: maandag voormiddag gesloten
                                                   open elke dag vanaf 10 tot 23 u.
van 1 november tot en met 31 maart: maandag gesloten
                                                        open van dinsdag tot vrijdag van 11.00 u tot 18.00 u";"+32 11 91 51 76";"+32 472 43 83 44";"";"contact@tavernedemeerpaal.be";"http://www.tavernedemeerpaal.be/php";"";"";"";"";"Het terrein is gelegen te midden van een prachtige groene omgeving aan de Lommelse Jachthaven op slechts 7 km van het stadscentrum en dicht bij de fiets- en wandelroutes doorheen de natuurgebieden De Watering, de Heuvelse heide en talrijke bossen en heidegebieden. De 8 ruime plaatsen (8 op 4 meter) van het kampeerautoterrein in Lommel zijn uitgerust met alle moderne faciliteiten zoals een watertappunt, een lozingspunt voor afvalwater en chemisch toilet, een afvalcontainer, elektriciteit, een volledig ingericht sanitair blok met toiletten en douches, een wasmachine en droogkast. In de aanpalende taverne kan men bovendien ook lekker eten en drinken op het terras met zicht op de haven.";"";"1";"1";"UNKNOWN";"1";"0";"0";"0";"1";"1";"0";"";"1";"0";"0";"0";"0";"1";"0";"babyverschoontafel";"";"";"";"0";"ACKNOWLEDGED";"2018-12-19 00:00:00";"8";"32";"0";"0";"8";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/222780/a1693df7-306b-49d6-99ec-8ee3872dc1aa.jpg,http://images.visitflanders.org/product/original/222780/d6f1fb4d-c76f-4098-b223-f67d22a45c7e.jpg,http://images.visitflanders.org/product/original/222780/979ff5dc-f6a1-4d5f-be98-4309b3bcd0ff.jpg,http://images.visitflanders.org/product/original/222780/2397dc75-96ff-4817-9d31-29a7c55413db.jpg,";""
"400206";"CAMPER_TERRAIN";"2025-03-06 17:04:11";"0";"Camperterrein Jachtklub Leopoldsburg";"Camperterrein Jachtklub Leopoldsburg";"BASE";"";"ANTWERPSESTEENWEG";"129";"";"3970";"Leopoldsburg";"Leopoldsburg";"211663.1283131523";"202407.8197384141";"51.128434";"5.249638";"";"limburgseKempen";"";"";"";"";"+3211393595";"+32499733886";"";"info@jkl.be";"http://www.jkl.be";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2023-12-18 00:00:00";"5";"20";"0";"0";"5";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"402047";"CAMPER_TERRAIN";"2025-03-06 15:15:04";"0";"Camperterrein Kapermolen";"Camperterrein Kapermolen";"BASE";"";"KONING BOUDEWIJNLAAN";"50";"";"3500";"Hasselt";"Hasselt";"219449.0439000364";"180695.1591892447";"50.9323921204";"5.3567175865";"";"haspengouw";"";"";"";"";"+32 11 23 95 40";"";"";"visit@hasselt.be";"https://www.visithasselt.be";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2024-03-26 00:00:00";"20";"80";"0";"0";"20";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"230287";"CAMPER_TERRAIN";"2025-02-22 17:40:33";"0";"Camperterrein Kattevennen";"Camperterrein Kattevennen";"BASE";"";"KATTENVENNEN";"z/n";"";"3600";"Genk";"Genk";"231635.014102249";"183747.743158762";"50.9587945";"5.5294212";"";"limburgseKempen";"0";"";"";"";"+32 89 65 55 55";"";"";"kattevennen@genk.be";"https://www.kattevennen.be";"";"";"";"";"Op de openbare parking van het Domein Kattevennen zijn 7 plaatsen gereserveerd.
Je betaalt €10 voor de standplaats, inclusief het water- en stroomverbruik (max. 24 uren).
";"";"0";"0";"UNKNOWN";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2023-04-26 00:00:00";"12";"48";"0";"0";"12";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/230287/835e98e5-ed33-44c6-bdda-349ffab68491.jpg,http://images.visitflanders.org/product/original/230287/b865a567-7bef-4c99-89dd-7764bb2b557c.png,";"http://images.visitflanders.org/product/original/230287/835e98e5-ed33-44c6-bdda-349ffab68491.jpg"
"381419";"CAMPER_TERRAIN";"2025-03-06 15:28:35";"0";"Camperterrein Kessel-Lo";"Camperterrein Kessel-Lo";"BASE";"";"EENMEILAAN";"199";"";"3010";"Kessel-Lo";"Leuven";"174462.42";"176284.18";"50.8963860932957";"4.716471655313816";"";"kunststadLeuven";"";"";"";"";"016252030";"";"";"provinciedomein.kessello@vlaamsbrabant.be";"http://www.provinciedomeinkessello.be";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2019-07-09 00:00:00";"8";"32";"0";"0";"8";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"391084";"CAMPER_TERRAIN";"2025-03-06 17:04:39";"0";"Camperterrein Kleine-Brogel";"Camperterrein Kleine-Brogel";"BASE";"";"ZAVELSTRAAT";"82";"";"3990";"Kleine-Brogel";"Peer";"226416.78";"208297.81";"51.17961140981582";"5.46160359294248";"";"limburgseKempen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2021-10-25 00:00:00";"9";"36";"0";"0";"9";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"357281";"CAMPER_TERRAIN";"2025-03-06 10:04:24";"0";"Camperterrein Lennik";"Camperterrein Lennik";"BASE";"";"A. Algoetstraat";"77";"";"1750";"Lennik";"Lennik";"135456.2";"166346.45";"50.80738725042476";"4.162411353481485";"";"groeneGordel";"";"";"";"";"+3225310205";"";"";"toerisme@lennik.be";"https://www.lennik.be";"";"";"";"";"De gemeente Lennik legde een spiksplinternieuw camperterrein aan dat plaats biedt voor 4 campers. Het nieuwe camperterrein ligt achter de parking van sporthal Jo Baetens, grenzend aan de groene bufferzone. Het terrein is uitgerust met een afvalsorteerplaats, een picknickweide, een brandpost, een drinkwatervoorziening, een lozingspunt en een informatiebord.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ACKNOWLEDGED";"2018-03-29 00:00:00";"4";"16";"0";"0";"4";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"221451";"CAMPER_TERRAIN";"2025-03-06 11:35:31";"0";"De Balokken";"De Balokken";"BASE";"";"DE BALOKKEN";"3";"";"8940";"Wervik";"Wervik";"56141.67";"163522.34";"50.77462631812123";"3.037993688704561";"";"leieStreek";"0";"";"";"";"+32 56 95 24 25";"";"";"toerisme@wervik.be";"https://www.wervik.be/toerisme/overnachten/kampeerautoterreindebalokken";"";"";"";"";"Overnacht in alle rust op het kampeerautoterrein aan De Balokken, een 36 hectare groot recreatie-eiland aan de oevers van de Leie in Wervik. Het is de ideale vertrekbasis om de Leiestreek te ontdekken. 
Er is plaats voor acht kampeerauto's. Reserveren hoeft niet en je betaalt slechts 10 euro per 72u. Alle voorzieningen zijn aanwezig. Vlakbij is er een cafetaria en ook het stadscentrum, het Tabaksmuseum en de Dienst voor Toerisme liggen op wandelafstand.";"";"1";"0";"NONE";"1";"0";"0";"0";"1";"0";"0";"";"0";"1";"0";"0";"0";"0";"0";"";"";"";"";"0";"ACKNOWLEDGED";"2019-04-01 00:00:00";"8";"32";"0";"0";"8";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://images.visitflanders.org/product/original/221451/1727911a-acfe-42b9-af80-648c542be103.jpg,http://images.visitflanders.org/product/original/221451/a425775d-d102-4bd3-ab93-906be91a288f.jpg,";""
