"business_product_id";"information_group";"discriminator";"changed_time";"deleted";"name";"street";"house_number";"box_number";"postal_code";"city_name";"main_city_name";"distance";"promotional_region";"x";"y";"lat";"long";"green_key_labeled";"accessibility_label";"closing_period";"next_year_closing_period";"phone1";"phone2";"phone3";"email";"website";"facebook";"twitter";"flickr";"instagram";"product_description";"link_to_accessibility_website";"accessibility_description";"entrance";"route_and_levels";"common_toilet";"exhibition_space";"allergies";"experience";"extra_facilities";"food_allergy";"deaf";"auditive";"mental";"motor";"blind";"visual";"autism";"food_allergy_desc";"allergies_desc";"deaf_desc";"auditive_desc";"mental_desc";"motor_desc";"blind_desc";"visual_desc";"autism_desc";"accessibility_prive_parking_desc"
"218671";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 17:32:49";"0";"Infokantoor Visit Turnhout";"Grote Markt";"44";"";"2300";"Turnhout";"Turnhout";"";"antwerpseKempen";"190548.93";"223803.49";"51.32258543930848";"4.950416593862299";"0";"BASIC";"01/01, 25/12";"";"+3214443355";"";"";"visit@turnhout.be";"https://www.visitturnhout.be";"";"";"";"";"In Turnhout valt er altijd iets te beleven. Het bruisende centrum wordt bovendien omringd door ongerept groen, ideaal om te wandelen of te fietsen. Voor meer info bent u van harte welkom in ons kantoor!";"http://toevla.vlaanderen.be/publiek/nl/register/detail/861";"In Turnhout valt er altijd iets te beleven. Het bruisende centrum wordt bovendien omringd door ongerept groen, ideaal om te wandelen of te fietsen. Voor meer info bent u van harte welkom in ons kantoor!";"";"De ingang is vlot  toegankelijk. Er is een onderrijdbare en verlaagde balie.";"Je kan wat hulp nodig hebben op een dwarshelling en helling die op de route naar de balie liggen.";"";"1";"Hier en daar is de circulatieruimte nipt, maar wel bruikbaar. De grote tafel in het midden van het kantoor is  onderrijdbaar. De folders en tentoongestelde objecten zijn meestal goed bereikbaar en zichtbaar. ";"";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"220988";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 21:34:02";"0";"Infopunt Toerisme Middelkerke";"Joseph Casselaan";"1";"";"8430";"Middelkerke";"Middelkerke";"";"kust";"41667.90609981824";"209821.4158087131";"51.188741";"2.817917";"0";"BASIC";"";"";"+3259300368";"";"";"toerisme@middelkerke.be";"http://visit.middelkerke.be";"";"";"";"";"Toeristische dienst van de gemeente Middelkerke.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/860";"";"";"Een helling van 112 cm breed brengt je naar de ingang. De ingang en het kantoor zijn goed toegankelijk. Er is een verlaagde en onderrijdbare balie, al is de diepte beperkt.";"";"";"0";"De meeste folders en brochures zijn goed bereikbaar, maar de bovenste rij kan je vanuit de rolstoel niet bereiken.";"";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"218101";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-02-22 18:22:32";"0";"Infopunt Visit Blankenberge";"Hoogstraat";"2";"";"8370";"Blankenberge";"Blankenberge";"";"kust";"63689.25261919563";"223535.3952108137";"51.315696";"3.129572";"0";"COMFORT";"25/12 - 26/12, 01/01 - 02/01";"";"050 636620";"";"";"toerisme@blankenberge.be";"https://www.visit-blankenberge.be/";"";"";"";"";"In het kantoor kan u terecht voor: algemene informatieverstrekking, reservatie van hotel, kaartenverkoop voor attracties en voorstellingen, U vindt er eveneens meet info over de organisatie van diverse evenementen en stoeten, contacten met de media.";"https://toevla.vlaanderen.be/publiek/nl/register/detail/16170";"";"";"Het toegangspad en de ingang zijn goed toegankelijk. De balie is onderrijdbaar.";"";"";"0";"Er is overal voldoende ruimte. De folders bevinden zich op een goed bereikbare hoogte. De tafels met touchscreen computers zijn onderrijdbaar.";"";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"214218";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2019-06-06 11:55:29";"1";"Toerisme Alveringem";"Sint-Rijkersstraat";"19";"";"8690";"Alveringem";"Alveringem";"";"westhoek";"33409.26";"190398.37";"51.0120615976101";"2.70725992317157";"0";"BASIC";"";"";"+32 58 28 88 81";"";"";"toerisme.cultuur@alveringem.be";"www.alveringem.be";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"212747";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-07-02 12:43:05";"0";"Toerisme Balen";"Bevrijdingsstraat";"1";"";"2490";"Balen";"Balen";"";"antwerpseKempen";"205600.81";"207060.22";"51.17084629099804";"5.163733084543746";"0";"COMFORT";"Geen";"";"+32 14 74 40 50 ";"";"";"info@ontdekbalen.be";"http://www.ontdekbalen.be";"";"";"";"";"De dienst Toerisme - VVV Balen is voortaan gehuisvest in het gloednieuwe vrijetijdscentrum De Kruierie!

Ons VVV-kantoor is door Toerisme Vlaanderen officieel erkend als lokaal infokantoor. U kan er dus informatie bekomen omtrent toeristische bezienswaardigheden in gans België, tot zelfs daarbuiten. U kan er een heleboel gratis en betalende folders en brochures verkrijgen, alsook de laatste toeristische nieuwtjes via online-verbinding met infokantoren over gans Vlaanderen.";"";"";"";"Zowel het toegangspad aan de voorkant als de achterkant van het gebouw is ruim en verhard. De toegang tot het gebouw verloopt via twee opeenvolgende automatische schuifdeuren met tussenliggend sas. Het sas is voldoende ruim.";"De doorgangen zijn overal voldoende breed.";"";"0";"De folders en brochures zijn goed bereikbaar. De tentoonstellingsruimte is erg ruim. De ruimte wordt ingericht naargelang de tentoonstelling.";"In de gang is er een sanitair blok voorzien, met een aangepast toilet. De route van de inkom naar de toiletten loopt langs de balie en is overal vlak en voldoende ruim.
De ruimte naast de klink voor de deur van het toilet is nipt. Er is voldoende draairuimte en opstelruimte naast het toilet. Voor het toilet heb je 97 cm vrije ruimte. Beugels zijn voorzien. Voor de wastafel, die beperkt onderrijdbaar is, heb je 100 cm opstelruimte.";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"219451";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-07 01:09:09";"0";"Toerisme Brasschaat";"Bredabaan";"182";"";"2930";"Brasschaat";"Brasschaat";"";"antwerpseKempen";"158722.23";"220114.2";"51.29079318161117";"4.493802516979618";"0";"BASIC";"Geen";"";"+32 3 650 03 01";"";"";"toerisme@brasschaat.be";"http://www.brasschaat.be";"";"";"";"";"Brasschaat staat bekend om haar groene domeinen en parken. Het is dan ook een oase van groen waarin je op ontdekking kan gaan. Talrijke fietstochten en wandelingen zijn uitgestippeld in de groene gemeente al dan niet bewegwijzerd. 
Ook kinderen staan te popelen om deel te nemen aan het Sprookjespad of een bezoekje te brengen aan Kinderboerderij Mikerf. Je kan natuurlijk kiezen om gewoon gezellig te gaan shoppen in het centrum van Brasschaat, de verschillende musea te bezoeken of het unieke Golempad te ontdekken.
Brasschaat is, als poort naar de Noordertuin van Antwerpen, ook de uitgelezen gemeente om de omliggende gemeenten en hun toeristisch aanbod te ontdekken.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/1083";"Het infokantoor is verhuisd in 2019 en heeft nog geen nieuwe labelscreening gehad.";"";"";"";"";"0";"";"";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"383172";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 17:55:41";"0";"Toerisme Bredene";"Kapelstraat";"76";"";"8450";"Bredene";"Bredene";"";"kust";"52776.1461885248";"216635.0760772759";"51.251949";"2.974941";"";"BASIC";"";"";"+32 59 56 19 70";"";"";"toerisme@bredene.be";"https://www.visitbredene.be";"";"";"";"";"Of je nu op zoek bent naar een onvergetelijke vakantie of een weekendje uitwaaien aan zee, in Bredene vind je zeker wat je wil. Bredene is de enige kustgemeente waar de duinen ongestoord door een zeedijk, overglijden in het fijne zandstrand.";"https://toevla.vlaanderen.be/publiek/nl/register/detail/867";"De dienst toerisme van Bredene bevindt zich in het Meeting- en Eventcentrum Staf Versluys.";"";"De ingang is vlot bereikbaar en toegankelijk. Er is een verlaagde en onderrijdbare balie.";"Binnen is er overal voldoende ruimte.";"";"0";"De folders en brochures zijn niet allemaal bereikbaar voor een rolstoelgebruiker door de hoge plaatsing.";"Er is een goed toegankelijk aangepast toilet met voldoende opstelruimte en beugels. De wastafel is niet onderrijdbaar.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"287255";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-07-03 10:32:10";"0";"Toerisme De Haan - Infokantoor Vosseslag";"Vosseslag";"131";"";"8420";"De Haan";"De Haan";"";"kust";"54998.83";"217619.24";"51.26062539563265";"3.007816100409427";"";"COMFORT";"";"";"+3259234438";"";"";"toerisme@dehaan.be";"http://www.visitdehaan.be";"";"";"";"";"";"";"";"";"De ingang is vlot toegankelijk. De balie heeft een verlaagd en onderrijdbaar deel.";"Er is overal voldoende ruimte.";"";"1";"De folders in het infokantoor zijn vlot bereikbaar en voorzien op verschillende hoogtes. Voor de betalende
items in de vitrinekast is steeds iemand beschikbaar achter de balie.";"Er zijn twee toiletten met voldoende opstelruimte en beugels. De deur van het openbaar betalend toilet is wel zwaar en de wastafel is er niet onderrijdbaar.";"0";"";"0";"0";"1";"0";"0";"0";"";"Er zijn geen tapijten of stoffen bekledingen aanwezig.";"";"";"";"";"";"";"";""
"218107";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-06-28 20:27:09";"0";"Toerisme Diksmuide";"Grote Markt ";"6";"";"8600";"Diksmuide";"Diksmuide";"";"westhoek";"44584.47073965188";"192481.393702114";"51.033452";"2.864643";"0";"BASIC";"01/01 - 31/03, 15/11 - 31/12: za + zo";"";"+3251793050";"nvt";"";"toerisme@diksmuide.be";"https://www.bezoekdiksmuide.be";"";"";"";"";"Toeristisch onthaal voor Diksmuide en Westhoek Diksmuide aan de IJzerstroom, situeert zich midden in de Vlaamse

Westhoek. Je ontdekt veel pittoreske hoekjes en het verrassende erfgoed tijdens een wandeling over de markt, het Begijnhof, de Vismarkt, de Sint-Niklaaskerk, de stadsvaart, de oude Bloemmolens en de jachthaven

Portus Dixmuda.



De Dodengang en de IJzertoren laten het front 1914-1918. weer leven, maar brengen

zoals de beelden van het Treurend Ouderpaar een vredesboodschap.

Charmante dorpen, eindeloze vergezichten en natuurgebieden nodigen uit tot wandelen, fietsen of een tochtje op de IJzer.



Levensgenieters ontdekken al vlug streekspecialiteit en hoeveproducten,

één van de vele evenementen of gezellige terrasjes. In Diksmuide overnachten kan in één van de 700 toeristische bedden. 

Diksmuide, op 15 km van de duinen en het Noordzee-strand, dat is “leerrijk genieten” Alvast welkom in de Boterstad Diksmuide en in de Westhoek!!!";"";"Er is een aangepaste parkeerplaats op de Grote Markt. De ondergrond bestaat uit kasseien.";"";"Rolstoelgebruikers kunnen wat hulp gebruiken om de zware toegangsdeur te openen. De balie heeft een verlaagd en beperkt onderrijdbaar gedeelte.";"De doorgangen zijn meestal voldoende breed. Via een automatische schuifdeur kom je bij de infobalie terecht. De helling voor die deur is eerder smal (100 cm breed) en heeft geen afrijdbeveiliging. De expositieruimte in de kelder is bereikbaar via de lift van het stadhuis.";"";"0";"De meeste, maar niet alle folders zijn goed bereikbaar. Sommige folders zijn te hoog geplaatst. Aan enkele rekken is de draairuimte nipt, maar bruikbaar. ";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"212731";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-06-28 20:27:06";"0";"Toerisme en Evenementen Heusden-Zolder";"Vrunstraat";"6";"";"3550";"Zolder";"Heusden-Zolder";"";"limburgseKempen";"213644.67";"186796.12";"50.98788281987729";"5.275188819035789";"0";"COMFORT";"01/01 - 03/01, 01/11, 02/11, 11/11, 15/11, 25/12 - 31/12";"";"+32 11 80 80 88";"";"";"toerisme@heusden-zolder.be";"www.visitheusden-zolder.be";"";"";"";"";"De dienst toerisme en evenementen verstrekt informatie over het toeristisch aanbod in Heusden-Zolder en omgeving. Folders met het toeristisch aanbod van bepaalde gemeenten en steden uit Belgie en Duitsland zijn hier ook te verkrijgen. Op de dienst toerisme en evenementen kan je terecht voor individuele 'Tips voor trips' en arrangementen voor groepen en kortverblijven. Bezoeken onder leiding van een gids kan je via de dienst toerisme en evenementen reserveren. Er worden toeristische producten zoals fiets- en wandelkaarten, streekproducten, maar ook huisvuilzakken verkocht.
Daarnaast organiseert de dienst publieksevenementen en coördineert ze de kermissen en circussen in de gemeente.  Gemeentelijke ontvangsten, vieringen voor jubilea, enz.. behoort eveneens tot het takenpakket. De activiteiten in het kader van het verbroederingscomité en de adviesraad voor toerisme worden door deze dienst opgevolgd.";"";"";"";"De ingang is goed toegankelijk. Via een bel kan je eventueel nog hulp oproepen. De balie is onderrijdbaar.";"";"";"0";"Er is overal voldoende ruimte. De brochures en infoschermen zijn goed bereikbaar.";"";"0";"";"1";"0";"1";"0";"1";"0";"";"";"Er is een verplaatsbare ringleiding aanwezig.";"";"";"";"Visuele contrasten werden voorzien.";"";"";""
"388636";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 19:50:41";"0";"Toerisme Heist";"PANNENSTRAAT";"138";"";"8301";"Heist-aan-Zee";"Knokke-Heist";"";"kust";"71787.04714026189";"225852.657405124";"51.337677002";"3.2451939583";"";"COMFORT";"";"";"+32 50 63 03 80";"";"";"toerisme@knokke-heist.be";"https://www.myknokke-heist.be";"";"";"";"";"";"";"Naast het Belevingscentrum HEY, in badplaats Heist Aan Zee, is het Toeristisch infopunt gelegen.";"";"Het toerismekantoor is vlot toegankelijk. Er is een helling aan de toegang om het hoogteverschil van 6 treden te overbruggen. Binnen is er voldoende circulatieruimte. De balie is verlaagd en onderrijdbaar.";"";"";"0";"De folders en brochures zijn goed bereikbaar.";"";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"218964";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 17:32:50";"0";"Toerisme Heist-Op-Den-Berg";"Postweg";"6";"";"2220";"Heist-op-den-Berg";"Heist-op-den-Berg";"";"antwerpseKempen";"174629.95";"196406.16";"51.07723899498119";"4.720210296921155";"0";"BASIC";"Geen";"";"+32 15 46 15 82";"";"";"toerisme@heist-op-den-berg.be";"http://www.heist-op-den-berg.be";"";"";"";"";"Je vindt op de dienst toerisme allerlei toeristische informatie over bezienswaardigheden, logies, wandel- en fietsbrochures.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/816";"Je vindt op de dienst toerisme allerlei toeristische informatie over bezienswaardigheden, logies, wandel- en fietsbrochures.";"";"Je kan hulp nodig hebben om de wat zware deur te openen. Verder zijn de ingang en het kantoor goed toegankelijk. Er is een verlaagde en onderrijdbare balie.";"";"";"0";"Om de informatiewand achter de balie te bekijken moet je langs een doorgang van 98 cm breed. De bovenste informatie op de wand is misschien wat moeilijker leesbaar.  De meeste folders en brochures zijn goed bereikbaar, maar de bovenste rij kan je vanuit de rolstoel niet bereiken.";"Er is een aangepast toilet met voldoende ruimte en beugels. De wastafel is klein en daardoor beperkt onderrijdbaar.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"219551";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-07 01:13:20";"0";"Toerisme Herentals";"Grote Markt";"35";"";"2200";"Herentals";"Herentals";"";"antwerpseKempen";"182632.7";"207570.3";"51.17718825714385";"4.835401145282701";"0";"BASIC";"Geen";"";"+32 14 21 90 88";"";"";"toerisme@herentals.be";"https://www.herentals.be/toerisme";"";"";"";"";"Het kantoor is gevestigd in de gerestaureerde stadsbrouwerij 't Schaliken in het hart van Herentals.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/951";"Het kantoor is gevestigd in de gerestaureerde stadsbrouwerij 't Schaliken in het hart van Herentals.";"";"De inkomdeur opent automatisch. Mogelijk heb je wat hulp nodig bij een binnendeur. Er is een verlaagde en onderrijdbare balie.";"";"";"1";"De circulatieruimte is soms wat nipt, maar bruikbaar. De meeste folders en brochures zijn bereikbaar, al staan sommige te hoog.";"";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"219258";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-07-02 12:55:03";"0";"Toerisme Kasterlee";"Markt";"42";"";"2460";"Kasterlee";"Kasterlee";"";"antwerpseKempen";"191942.6470714876";"214673.1439905697";"51.24098499784407";"4.96806454962182";"0";"COMFORT";"01/01, 25/04, 01/11, 11/11, 26/12";"";"+32 14 84 85 19";"";"";"toerisme@kasterlee.be";"http://www.visitkasterlee.be";"";"";"";"";"In ons infokantoor vind je een overzicht van de ruime, toeristische mogelijkheden die Kasterlee en de ruime omgeving te bieden heeft. Wij hopen je zo alle troeven te geven om jouw verblijf in Kasterlee nog aangenamer te maken.

Alvast een zeer aangenaam verblijf in onze toeristische gemeente!";"";"";"";"Het toegangspad is voldoende breed en drempelloos. Het infokantoor is bereikbaar via een trap en een hellend vlak. De toegang verloopt via een automatische inkomdeur. De balie heeft een verlaagd en onderrijdbaar deel.";"Overal is voldoende ruimte en zijn gangen voldoende breed en vlak.";"";"1";"In de multifunctionele ruimte zijn er verschillende belevingselementen aanwezig, alsook een rek met infobrochures en een winkeltje met streekproducten. Alle elementen zijn voor iedereen bereikbaar en bruikbaar.";"Het sanitair is vlot bereikbaar en ruim. Er zijn steunbeugels aanwezig en een onderrijdbare wastafel met automatische kraan. Er is ook een opklapbare babyverzorgingstafel aanwezig in het aangepast toilet.";"0";"";"1";"0";"1";"1";"1";"0";"";"";"Er is een ringleiding.";"";"";"";"Tactiele markeringen zijn aanwezig.";"";"";""
"225845";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-07 01:07:17";"0";"Toerisme Klein-Brabant - Scheldeland";"Boomstraat";"1";"";"2880";"Bornem";"Bornem";"";"scheldeland";"140591.1";"198858.89";"51.09973825710139";"4.234453147381029";"0";"BASIC";"";"";"+32 3 899 28 68";"";"";"info@tkbs.be";"http://www.toerismekleinbrabant.be";"";"";"";"";"Klein-Brabant en Scheldeland vormen de ideale streek om rustig te wandelen, fietsen of gewoonweg om weg te dromen aan de oevers van Vlaanderens grootste rivier. Het infokantoor van Toerisme Klein-Brabant -  Scheldeland bevindt zich in Bornem.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/1004";"";"";"Het toegangspad bestaat uit kasseien. Aan de achterzijde van het gebouw is een ingang met brede glazen deur. Er is een verlaagde en onderrijdbare balie met een beperkte breedte.";"";"";"1";"De meeste folders en brochures zijn goed bereikbaar, maar de onderste en bovenste rijen kan je soms niet of moeilijk bereiken. ";"Er is een ruim aangepast toilet met beugels, maar de wastafel hindert de opstelruimte voor het toilet.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"225812";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 13:29:42";"0";"Toerisme Koksijde-Oostduinkerke";"Zeelaan";"303";"";"8670";"Koksijde";"Koksijde";"";"kust";"28711.49666741486";"202337.0783870164";"51.118912";"2.635151";"0";"COMFORT";"";"";"058 512910";"";"";"toerisme@koksijde.be";"http://www.visitkoksijde.be";"";"";"";"";"Het hoofdkantoor dat gehuisvest is in het gemeentehuis van Koksijde heeft als kerntaak de algemene toeristische promotie van de gemeente Koksijde. Koksijde beschikt daarnaast ook nog over twee bijkantoren, m.n. in Oostduinkerke en Sint-Idesbald:
Oostduinkerke: Astridplein 6, tel. +32 58 51 13 89,
Sint-Idesbald: Zeedijk 26a, tel. +32 58 51 39 99.
Voor info over de openingsuren van deze kantoren, zie bij niet door TVL erkende kantoren.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/3708";"";"";"De ingang en het kantoor zelf zijn vlot toegankelijk. Er is een verlaagde en onderrijdbare balie.";"";"";"0";"De folders en brochures zijn goed bereikbaar.";"";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"219750";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2019-06-06 11:58:34";"1";"Toerisme Lanaken";"Koning Albertlaan";"110";"";"3620";"Lanaken";"Lanaken";"";"maasland";"240822.15";"176597.86";"50.89260149663702";"5.659653752269222";"0";"BASIC";"Geen";"";"+32 89 72 24 67";"";"";"toerisme@lanaken.be";"www.toerismelanaken.be";"";"";"";"";"Lanaken ligt in het zuiden van het Maasland op amper 5 km. de stad Maastricht.
De ongerepte beekvalleien en uitgestrekte natuurgebieden maken van Lanaken een toeristische pleisterplaats bij uitstek. Het landschap wordt doorkruist door vele wandel- en fietspaden. 
De Maas verkennen kan per kajak of rondvaartboot.
Verblijfsrecreanten kunnen kiezen uit kwalitatief hoogstaande hotelaccommodatie, bungalowparken, campings, vakantieboerderijen of -woning, gastenverblijf of de bed & breakfast 
Laat je gerust verwennen in de talrijke toprestaurants, de gezellige eethuisjes of sfeervolle brasseries. Aan cultuurhistorische mogelijkheden geen gebrek. Breng eens een bezoek aan het mooiste dorpje van Vlaanderen n.l. het stadje Oud-Rekem met tal van bezienswaardigheden zoals het Kasteel, de kunst- en museumkerk, de Uickhoverpoort enz. Ook het kasteelpark Pietersheim met kinderboerderij en de 12de eeuwse Waterburcht zijn beslist een aanrader.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/1468";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"223595";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-06-28 20:28:05";"0";"Toerisme Maldegem";"Marktstraat";"7";"";"9990";"Maldegem";"Maldegem";"";"meetjesland";"85476.08";"211406.07";"51.20899596627225";"3.445474057061507";"0";"COMFORT";"01/01, 01/05, 11/07, 21/07, 15/08, 01/11, 02/11, 11/11, 24/12, 25/12, 26/12, 31/12";"";"+32 50 72 89 30";"";"";"toerisme@maldegem.be";"http://www.maldegem.be";"";"";"";"";"";"";"Welkom in het bruisende Maldegem! Gekend voor zijn wijd aanbod aan toeristische trekpleisters en prachtige landschappen. Surf voor meer info naar www.maldegem.be/toerisme en kom alles te weten over fiets-, wandel- en mountainbikeroutes maar ook over de Maldegemse logies om uw vakantie in het 3-Vlaanderenpunt onvergetelijk te maken.";"";"Het gebouw is vlot toegankelijk en werd beloond met het A+-label. Er is voldoende circulatieruimte. De balie heeft een verlaagd en onderrijdbaar deel.";"";"";"1";"De folders en brochures zijn goed bereikbaar.";"Het toilet heeft voldoende opstelruimte en beugels. De ruimte naast de deurklink is aan de binnenzijde wat nipt.";"0";"";"1";"0";"1";"0";"1";"0";"";"";"Er is een verplaatsbare ringleiding aanwezig.";"";"";"";"Alle folders zijn digitaal beschikbaar en kunnen in elke gewenste lettergrootte worden afgedrukt.";"";"";""
"218966";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-07 01:18:43";"0";"Toerisme Malle";"Antwerpsesteenweg";"246";"";"2390";"Malle";"Malle";"";"antwerpseKempen";"172641.56";"220872.11";"51.29722419593187";"4.693370893264002";"0";"BASIC";"";"";"+32 3 310 05 14";"";"";"toerisme@malle.be";"http://www.toerisme-malle.be";"";"";"";"";"Malle, waar rust en bedrijvigheid samengaan. Malle is bekend voor de verwoestende tornado in 1967 en de zalige Westmalle Dubbel en Tripel.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/1052";"In het toerismekantoor kan je terecht voor (gratis) uitgestippelde wandelingen, fietstochten en leuke activiteiten. Je kan er ook groepsbezoeken reserveren zoals een gegidste wandeling rond de trappistenabdij, een huifkartocht of een bezoek aan een blauwe bessenteler en microbrouwerij.";"";"Een helling loopt tot vlak voor de deur, maar omdat het een automatische schuifdeur is raak je vlot binnen. Het kantoor is goed toegankelijk. Er is een verlaagde en onderrijdbare balie met een breedte van 84 cm.";"";"";"1";"De meeste folders en brochures zijn goed bereikbaar. De tentoongestelde objecten zijn goed zichtbaar.";"Er is een aangepast toilet in het gemeentehuis, maar dat is te klein voor gebruik door de meeste rolstoelgebruikers. Er zijn wel beugels aanwezig. De wastafel is beperkt onderrijdbaar.";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
"221799";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2019-06-06 11:58:41";"1";"Toerisme Menen";"Rijselstraat";"77";"";"8930";"Menen";"Menen";"";"leieStreek";"62171.4";"165421.88";"50.79263955468581";"3.123078873004313";"0";"BASIC";"";"";"+32 56 53 23 63";"";"";"toerisme@menen.be";"www.menen.be/toerisme";"";"";"";"";"";"http://toevla.vlaanderen.be/publiek/nl/register/detail/1235";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"227452";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-07-03 11:17:04";"0";"Toerisme Oostende vzw";"Monacoplein";"2";"";"8400";"Oostende";"Oostende";"";"kust";"48422.68242859357";"214433.868468388";"51.231418";"2.913219";"0";"BASIC";"01/01, 25/12";"";"059 701199";"";"";"info@visitoostende.be";"http://www.visitoostende.be";"";"";"";"";"De onthaalbalie van Toerisme Oostende werd ingericht als een heuse vrijetijdswinkel waar u terecht kunt voor allerlei vragen en tickets omtrent toerisme, cultuur en sport.
Open 7 dagen op 7 van 10 tot 18 uur doorlopend en vanaf de laatste zaterdag van juni tot en met de eerste zondag van september: 7 dagen op 7 van 9 tot 19 uur doorlopend.";"";"De onthaalbalie van Toerisme Oostende werd ingericht als een heuse vrijetijdswinkel waar u terecht kunt voor allerlei vragen en tickets omtrent toerisme, cultuur en sport.";"";"Misschien heb je een duwtje nodig aan de afgeschuinde drempel van de inkomdeur. Het kantoor is goed toegankelijk. Er is een verlaagde en onderrijdbare balie aan de rechterzijde, aangeduid met een pictogram, al is de diepte beperkt.";"";"";"0";"De meeste folders en brochures zijn goed bereikbaar en er is een iPad beschikbaar aan de verlaagde balie.";"";"0";"";"0";"0";"1";"0";"1";"0";"";"";"";"";"";"";"Op het meubel voor de computers, waar je informatie kan opzoeken, zijn er QR-codes aangebracht. Zo kan je op je eigen smartphone met voice over of vergroting alle info raadplegen.";"";"";""
"224645";"SERVICE";"TOURIST_INFORMATION_CENTRE";"2025-03-06 14:42:10";"0";"Toerisme Poperinge";"Grote Markt";"1";"";"8970";"Poperinge";"Poperinge";"";"westhoek";"34468.94";"172945.95";"50.85542740609556";"2.727927699872864";"0";"COMFORT";"";"";"+3257346676";"";"";"toerisme@poperinge.be";"http://www.toerismepoperinge.be";"";"";"";"";"Poperinge is een bruisende stad in de Westhoek. Poperinge is vooral bekend om zijn hopteelt en monumenten die herinneren aan de Eerste Wereldoorlog. Het toeristisch infokantoor is gelegen aan de Grote Markt in het centrum van de stad.";"http://toevla.vlaanderen.be/publiek/nl/register/detail/788";"";"";"Er is een drempelloze toegang via een helling naar de ingang van het stadhuis. Binnen is er een versmalling van 90 cm breed. Verder is het infokantoor vlot toegankelijk. Er is een verlaagde en beperkt onderrijdbare balie.";"";"";"0";"De folders en brochures zijn goed bereikbaar.";"";"0";"";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";""
